Stkcd,Year,Net Fixed Assets,Total Assets,Total liabilities,Depreciation and amortization,Net profit,Trdsta,Nnindcd,OWNERSHIPTYPECODE,M2,Lev,NPR,Size,Tang,Growth,NDTS,SOE
002261,2022,120003536.0,4492905821.0,1851516886.0,73994543.55,-1008839665.0,1.0,I,P0306,11.8100353,0.4120978626673955,-0.1960172702614509,22.22576550554165,0.0267095596438054,-0.0740592631693756,0.016469195326585,0
002261,2023,105617581.9,5287129847.0,2578259015.0,71335283.56,47693045.54,1.0,I,P0306,9.6982498,0.487648136060616,0.0090205928207081,22.388541373572814,0.0199763548383304,0.1767729076999052,0.0134922511124777,0
002261,2024,110990280.3,5384772062.0,2804544423.0,101966684.7,-112022910.8,1.0,I,P0306,7.2743696,0.5208288095965091,-0.0208036495343115,22.40684081833949,0.0206118808785336,0.0184679056171475,0.0189361190271306,0
002262,2010,164957722.1,954298381.1,491743108.0,22405128.71,75111616.96,1.0,C27,P0306,19.7330678,0.5152928242770127,0.0787087335026392,20.676486948959344,0.1728575939842385,0.2223874633075596,0.0234781166496102,0
002262,2011,187657019.3,1093597527.0,537585218.8,27652468.57,105282615.7,1.0,C27,P0306,17.3229731,0.4915750132269638,0.0962718121618429,20.81273858203276,0.1715960530880023,0.1459702213257794,0.0252857819145379,0
002262,2012,204565716.1,1344848936.0,662406711.6,31979205.36,138129916.5,1.0,C27,P0306,14.3916404,0.4925510173434081,0.1027103586153262,21.019547528450747,0.1521105535529084,0.2297476016512608,0.0237790316101346,0
002262,2013,221780439.2,1566341148.0,730133203.7,36695039.78,172485719.8,1.0,C27,P0306,13.5889076,0.4661393238837393,0.1101201484876013,21.17200825753316,0.1415914020283402,0.1646967224874987,0.0234272334777481,0
002262,2014,236739724.1,1922656264.0,863612184.7,43730944.11,221254134.8,1.0,C27,P0306,11.0119364,0.4491765901530904,0.115077322422517,21.3769735377054,0.1231315906710613,0.2274824462442073,0.0227450662548591,0
002262,2015,254113443.2,2550922408.0,723603465.3,49579857.1,255281369.5,1.0,C27,P0306,13.3431019,0.283663455631066,0.1000741412986168,21.65972085933617,0.0996162966004256,0.3267698734109239,0.0194360506397652,0
002262,2016,411966260.8,2974889940.0,850973848.5,51276046.71,301685838.8,1.0,C27,P0306,11.3331207,0.2860522122374719,0.1014107563253247,21.81347288030169,0.1384811771557505,0.1662016573575059,0.017236283608529,0
002262,2017,715526596.6,3301569480.0,840244416.7,60646694.84,375251984.2,1.0,C27,P0306,8.1739625,0.2544984807346838,0.1136586664230976,21.91766379235701,0.2167231678553074,0.1098123112413362,0.0183690499949739,0
002262,2018,766017859.1,4030165324.0,1074670282.0,109665189.9,519161533.7,1.0,C27,P0306,8.9443284,0.26665662463032,0.1288189173303502,22.11707323538863,0.1900710758782758,0.2206816631949238,0.0272110896411454,0
002262,2019,838075895.3,4201501935.0,596678942.0,88151218.79,657074277.4,1.0,C27,P0306,8.7447711,0.1420156294656092,0.1563903307829846,22.158707901882245,0.1994705484528117,0.0425135440423932,0.0209808825876454,0
002262,2020,1030554357.0,4748440265.0,642942712.2,96832635.77,727104282.9,1.0,C27,P0306,10.0834733,0.1354008213895052,0.1531248667608541,22.28108203580613,0.2170300771383927,0.1301768601946389,0.0203925142501503,0
002262,2021,1065820230.0,5697186706.0,793453677.3,112282400.5,798021447.2,1.0,C27,P0306,8.9676257,0.1392711382381716,0.1400728970949052,22.46323832959504,0.1870783397141487,0.1998017007801613,0.0197083940362617,0
002262,2022,1145312639.0,6481745575.0,896989429.5,123119541.9,880388553.1,1.0,C27,P0306,11.8100353,0.1383870161395528,0.1358258424236283,22.59225568989265,0.1766981788698177,0.1377098749763178,0.0189948125046546,0
002262,2023,1141155670.0,7328195369.0,918087703.3,135143143.5,1034247288.0,1.0,C27,P0306,9.6982498,0.1252815539257766,0.1411326030382747,22.714995124579666,0.1557212400241618,0.1305897900813547,0.0184415311949361,0
002262,2024,1237823397.0,8440005656.0,1166489878.0,151435144.0,1140792303.0,1.0,C27,P0306,7.2743696,0.1382096085647457,0.135164874230743,22.85624881569624,0.1466614416448917,0.1517167912448432,0.0179425405825818,0
002262,2025,1222358057.0,9223231920.0,1195335887.0,169756496.7,1054901758.0,1.0,C27,P0306,8.5342965,0.1296005453801925,0.1143744152971489,22.94499134671492,0.1325303394300855,0.0927992581904497,0.0184053158559196,0
002264,2010,301188695.1,1799476379.0,1227944061.0,49274157.88,64652175.41,1.0,I,P0306,19.7330678,0.6823896525290261,0.0359283267980034,21.3107615589732,0.1673757425298218,0.2922154086488794,0.0273824977393604,0
002264,2011,302713314.2,2817395006.0,1659260001.0,56012757.45,138245321.2,1.0,I,P0306,17.3229731,0.5889341031223507,0.049068490895167,21.759078538232654,0.1074443993672643,0.5656749034770187,0.0198810451962588,0
002264,2012,339690999.4,3397122771.0,2085548782.0,61867906.05,150964707.4,1.0,I,P0306,14.3916404,0.6139162234004524,0.0444389907508585,21.94619466647856,0.0999937365525374,0.2057673005614747,0.018211854625374,0
002264,2013,388074011.7,3792665946.0,2802306356.0,80296219.25,-252808801.3,1.0,I,P0306,13.5889076,0.7388750804577188,-0.06491382214046106,22.05633502459092,0.1023222232660086,0.1164347601377872,0.0211714452032575,0
002264,2014,406902572.5,3685910848.0,2670508827.0,67974051.11,19842430.33,1.0,I,P0306,11.0119364,0.7245180193245955,0.0053833180313535,22.027783509249343,0.1103940353632774,-0.0281477724429147,0.018441588500949,0
002264,2015,380713023.8,3516552055.0,2894502054.0,66737562.76,-394452018.6,1.0,I,P0306,13.3431019,0.8231079787044415,-0.1121701065221399,21.980746816674017,0.1082631560248579,-0.0459476096910741,0.0189781245140703,0
002264,2016,350730898.7,3742359872.0,2067062728.0,62008497.92,48949512.66,1.0,I,P0306,11.3331207,0.5523420511922377,0.0130798518406088,22.042982231205706,0.0937191800617939,0.0642128464098621,0.0165693573148702,0
002264,2017,343720471.0,3518597625.0,1906367938.0,59665866.66,-68496657.03,1.0,I,P0306,8.1739625,0.5417976538309066,-0.0194670332701085,21.98132834518462,0.0976867796868361,-0.0597917503001699,0.0169572861176475,0
002264,2018,325867920.6,3624451903.0,1999620381.0,56826043.05,-6448.55,1.0,I,P0306,8.9443284,0.5517028324599621,-1.7791793552736791e-06,22.01096891464889,0.0899081928305561,0.0300842236827235,0.0156785203862036,0
002264,2019,249461706.7,3018611048.0,2173572660.0,42073073.9,-732242930.5,1.0,I,P0306,8.7447711,0.7200572135453206,-0.21664897309979772,21.828062644657727,0.0826412223149062,-0.1671537852381317,0.0139378917094588,0
002264,2020,224529460.9,3558378857.0,2557271987.0,30420048.35,181926275.5,1.0,I,P0306,10.0834733,0.7186620901732724,0.0511261680700796,21.99257090084745,0.0630988070475712,0.1788133020177033,0.008548850353626,0
002264,2021,197102957.4,4560536615.0,3498110378.0,32511851.98,7069715.72,1.0,I,P0306,8.9676257,0.7670392046616645,0.0015501938295478,22.24070613227718,0.043219246777169,0.2816332375706896,0.0071289531747351,0
002264,2022,3545228.86,2674162323.0,1205809391.0,8447786.52,203564235.4,1.0,I,P0306,11.8100353,0.4509110687219865,0.076122617407769,21.70690201797222,0.0020661874710053442,-0.2600749428609184,0.0031590402898665,0
002264,2023,5641361.38,2956908543.0,1320085499.0,3750756.52,199597831.4,1.0,I,P0306,9.6982498,0.4464410988040491,0.0675021998473762,21.807410148356364,0.0020325408274294503,0.1057326316985881,0.0012684722795635,0
002264,2024,6787368.3,3585872492.0,1716412080.0,3253809.09,259197153.4,1.0,I,P0306,7.2743696,0.4786595406917776,0.0722828695047754,22.000267654330425,0.0029655597919089447,0.2127099772798079,0.0009073967625059,0
002266,2010,385511657.3,2080861767.0,952386227.9,37022196.69,137711526.1,1.0,N,P0306,19.7330678,0.4576883688305087,0.0661800453465681,21.4560479559142,0.185265385434899,0.2667282606160466,0.0177917617004301,0
002266,2011,440632905.8,2146701174.0,803817347.1,46034342.82,183380368.7,1.0,N,P0306,17.3229731,0.374443055622049,0.0854242644113819,21.487198163110087,0.2052604764635024,0.0316404520685299,0.0214442249240601,0
002266,2012,505265972.8,2501021881.0,950291205.6,51865599.77,132153311.8,1.0,N,P0306,14.3916404,0.3799611721989568,0.052839726355037,21.63996523770406,0.2020238114022322,0.1650535767583271,0.0207377632974815,0
002266,2013,543402474.9,4244488383.0,1693069443.0,58090931.36,89674305.86,1.0,N,P0306,13.5889076,0.3988865771858563,0.0211272355507351,22.16888712718485,0.1280254357807721,0.6971016588239117,0.0136862034050241,0
002266,2014,531432176.1,5049501171.0,1997255053.0,79154407.7,104844916.7,1.0,N,P0306,11.0119364,0.3955351202749528,0.0207634206131368,22.342555297335007,0.1052444901195568,0.1896607353725439,0.015675688552088,0
002266,2015,558693341.8,5212294946.0,2071791151.0,98575725.66,100536156.9,1.0,N,P0306,13.3431019,0.3974815647356883,0.0192882708944076,22.37428608440065,0.1071875915672712,0.0322395756505509,0.0189121541818443,0
002266,2016,594363426.9,6724982790.0,3234902339.0,110703749.7,124215068.5,1.0,N,P0306,11.3331207,0.4810276011130134,0.0184706894246193,22.62909520332323,0.0883814048987328,0.2902153196761939,0.0164615662458817,0
002266,2017,555159777.3,7747365274.0,3726007617.0,116451903.7,125357919.0,1.0,N,P0306,8.1739625,0.480938678534289,0.016180716226289,22.770618657865423,0.0716578807976312,0.1520275242221103,0.0150311621540306,0
002266,2018,634807100.4,8409178392.0,3963176769.0,98183437.13,132952488.0,1.0,N,P0306,8.9443284,0.4712917938297437,0.0158104016590352,22.85258961198528,0.0754897887531935,0.0854242822680674,0.0116757467320952,0
002266,2019,651122197.8,7647427871.0,3048763741.0,97693933.95,181406404.1,1.0,N,P0306,8.7447711,0.3986652496012799,0.0237212311328774,22.757635202235143,0.0851426399546881,-0.0905856060473975,0.0127747440836241,0
002266,2020,1810228731.0,18715571398.0,9802545434.0,271255882.8,1597081802.0,1.0,N,P0306,10.0834733,0.5237641547533798,0.085334386433463,23.65262170938896,0.0967231345762409,0.8547491207023896,0.0144935934378678,0
002266,2021,3229497896.0,20782605829.0,10877687645.0,377998122.0,2321189197.0,1.0,N,P0306,8.9676257,0.5234034526036817,0.1116890353451739,23.75738221557356,0.155394271660273,0.1104446338849632,0.0181881966636032,0
002266,2022,4021898705.0,24620935483.0,13784021964.0,454785049.5,1482041538.0,1.0,N,P0306,11.8100353,0.559849643955139,0.0601943634117113,23.92686295385332,0.1633527981817343,0.1846895276550933,0.0184714772439907,0
002266,2023,4056605400.0,22231688612.0,11072982206.0,506600216.0,1027926204.0,1.0,N,P0306,9.6982498,0.4980720267925638,0.0462369828014393,23.82478452299129,0.1824695132609209,-0.0970412709399162,0.0227873026130166,0
002266,2024,4542661120.0,24641903782.0,13163399758.0,538310561.9,1007975167.0,1.0,N,P0306,7.2743696,0.5341876128749182,0.0409049226032725,23.9277142365069,0.1843470033885225,0.1084134998498961,0.0218453317025454,0
002267,2010,2433102218.0,3996265176.0,1516356337.0,180292755.5,403552185.9,1.0,D,P0301,19.7330678,0.3794433728038472,0.1009823342864172,22.108626055891328,0.608844035829318,0.3074802795097415,0.0451153133137329,1
002267,2011,2747696427.0,5989225616.0,3200495314.0,233797902.9,407178845.4,1.0,D,P0301,17.3229731,0.5343754801038038,0.0679852240517098,22.51322796125068,0.4587732376719334,0.4987057545552628,0.0390364160393987,1
002267,2012,4762893204.0,7609222391.0,4604619010.0,250555385.4,332697198.0,1.0,D,P0301,14.3916404,0.6051366057386139,0.0437228905799239,22.75262682107602,0.6259369169750423,0.2704851810344624,0.0329278568196864,1
002267,2013,5470364787.0,8656826568.0,5436334207.0,363130177.0,334421364.3,1.0,D,P0301,13.5889076,0.6279823402140727,0.0386309419130781,22.88161404524944,0.6319134089183708,0.1376755893268516,0.0419472625618159,1
002267,2014,6576781551.0,9750302452.0,5148571372.0,404631177.0,515705025.8,1.0,D,P0301,11.0119364,0.5280422220075763,0.052891182436522,23.00056414219298,0.6745207734197988,0.1263137103892133,0.041499346198948,1
002267,2015,6551021876.0,10100538935.0,4994585355.0,497165313.5,589118786.8,1.0,D,P0301,13.3431019,0.4944870157069495,0.05832548051061,23.035854619271028,0.6485814190864262,0.0359205762820371,0.0492216620023355,1
002267,2016,6957094042.0,10343285104.0,4891357909.0,515620398.0,489882168.0,1.0,D,P0301,11.3331207,0.472901777319122,0.0473623382778601,23.05960336388531,0.6726193827248871,0.024032991760355,0.0498507382147473,1
002267,2017,7004426782.0,10775566005.0,5055273731.0,563383972.8,397179515.5,1.0,D,P0301,8.1739625,0.4691422917974135,0.0368592717371601,23.10054700102296,0.6500286647355561,0.041793385433495,0.052283469150352,1
002267,2018,7363134411.0,11695008744.0,5916782692.0,571430216.9,410344983.3,1.0,D,P0301,8.9443284,0.5059237510220369,0.0350871890977014,23.18242798465221,0.6295963151611647,0.0853266305058469,0.0488610337459701,1
002267,2019,7318949011.0,12031772832.0,5859490512.0,407762808.9,458696586.3,1.0,D,P0301,8.7447711,0.4870014247955176,0.038123773836557,23.21081672365651,0.6083017950217895,0.0287955396504319,0.0338905009755091,1
002267,2020,8350809014.0,13319110620.0,6916540300.0,426040777.8,377892390.9,1.0,D,P0301,10.0834733,0.5192944557134401,0.028372194036181,23.31246572955915,0.6269794772528138,0.1069948548709434,0.0319871791709768,1
002267,2021,8225358212.0,12993310176.0,6356217529.0,476866364.5,440818463.3,1.0,D,P0301,8.9676257,0.4891915487972108,0.033926571237731,23.287700460108823,0.6330456289108756,-0.0244611260687915,0.0367009143967656,1
002267,2022,8176522923.0,12997982823.0,6408783482.0,510554924.7,632922645.9,1.0,D,P0301,11.8100353,0.4930598516147924,0.0486939130878092,23.28806001490669,0.6290609115540297,0.0003596194454459,0.0392795506543192,1
002267,2023,8231600774.0,12816432194.0,5961924331.0,518099737.4,564231349.2,1.0,D,P0301,9.6982498,0.4651781588475979,0.0440240576050598,23.273993949706306,0.6422692875364812,-0.0139676003170849,0.0404246462320885,1
002267,2024,10114228444.0,14648598698.0,7919853531.0,672635276.2,743741347.2,1.0,D,P0301,7.2743696,0.5406560514270428,0.0507721839155539,23.40761051582089,0.6630479814697746,0.1429544881342037,0.0459180628855534,1
002268,2010,21397303.87,673428571.8,176314729.0,6635587.78,70244153.08,1.0,I,P0301,19.7330678,0.2618165257359519,0.1043082459246496,20.327892492956583,0.0317736798912576,0.3623003040889399,0.0098534396339374,1
002268,2011,25583923.84,779183169.4,163426221.3,6832001.58,89750793.63,1.0,I,P0301,17.3229731,0.209740440653825,0.1151857447063589,20.473756710213323,0.032834287038952,0.1570390714449933,0.0087681585643859,1
002268,2012,113671147.1,830258353.0,230094469.5,9567365.82,9702295.98,1.0,I,P0301,14.3916404,0.2771359886577377,0.0116858757818483,20.53724747899557,0.1369105733044037,0.0655496494352282,0.011523359910117,1
002268,2013,105496700.1,894217916.1,260228612.4,14466821.0,35552540.77,1.0,I,P0301,13.5889076,0.2910125235859161,0.0397582514618552,20.611460057461446,0.1179765001355691,0.0770357357669366,0.0161781829009811,1
002268,2014,279699470.1,1929899429.0,646110467.7,26070660.02,125078618.2,1.0,I,P0301,11.0119364,0.3347897087232104,0.0648109514519163,21.38073372917904,0.1449295574147765,1.1581981240288417,0.0135088179354034,1
002268,2015,268930701.9,2623701120.0,1184773993.0,28233818.44,162559116.1,1.0,I,P0301,13.3431019,0.4515659134985619,0.0619579398205234,21.687851799101853,0.1025005096235961,0.3595014748304793,0.0107610650560685,1
002268,2016,268050496.4,3649498766.0,2076611994.0,29274844.92,172952403.7,1.0,I,P0301,11.3331207,0.569012932226869,0.0473907280943029,22.0178556707274,0.073448578445142,0.3909735137819356,0.0080216070197734,1
002268,2017,265655093.6,5753577877.0,1365780683.0,34716223.07,177252475.1,1.0,I,P0301,8.1739625,0.2373793684899487,0.0308073478606362,22.47308773772321,0.0461721557054019,0.5765392033016514,0.0060338495128011,1
002268,2018,263195958.8,6220278884.0,1765599219.0,45883970.54,124482265.3,1.0,I,P0301,8.9443284,0.283845668647033,0.0200123286465816,22.55108057934832,0.0423125656756325,0.0811149196164778,0.0073765134000702,1
002268,2019,309875547.7,5956625044.0,1353984944.0,54976466.47,158957101.1,1.0,I,P0301,8.7447711,0.2273073987364446,0.0266857658364973,22.50776988984828,0.0520219999430939,-0.0423861767159956,0.009229465689699,1
002268,2020,316104932.9,6480446949.0,1762596906.0,71611783.9,162450627.7,1.0,I,P0301,10.0834733,0.2719869354492574,0.0250678122941918,22.59205531854313,0.0487782610347235,0.087939378613001,0.0110504390304515,1
002268,2021,306569718.6,7065919833.0,2018880009.0,100116254.0,238664968.7,1.0,I,P0301,8.9676257,0.2857207634271783,0.0337769143070887,22.678549040361887,0.0433870926709677,0.0903445223157554,0.0141688918592631,1
002268,2022,298854579.6,7566748883.0,2317898941.0,100491457.1,307763320.7,1.0,I,P0301,11.8100353,0.3063269280955732,0.0406731246746463,22.747029338301346,0.0394957708020981,0.0708795262098751,0.0132806650060465,1
002268,2023,275117939.6,7626804388.0,2087366306.0,94648506.91,345698705.5,1.0,I,P0301,9.6982498,0.2736881923029596,0.0453268089639117,22.75493477249399,0.036072505023581,0.0079367646433893,0.0124099822278016,1
002268,2024,262663072.2,7198413777.0,1549142585.0,104870772.5,158232654.9,1.0,I,P0301,7.2743696,0.2152061041489085,0.0219816003638991,22.69712652994688,0.0364890211006274,-0.0561690833023105,0.0145685946583228,1
002268,2025,240367646.1,7380613415.0,1725517229.0,106721938.4,56635277.01,1.0,I,P0301,8.5342965,0.2337904902989692,0.007673518964548,22.72212259066832,0.0325674347895648,0.0253110815305109,0.0144597653879423,1
002269,2010,1726655687.0,8586714298.0,5255821687.0,88345378.0,757852287.0,1.0,C18,P0306,19.7330678,0.6120876396486343,0.0882587053323198,22.8734819966264,0.2010845623921794,0.5752081012695025,0.0102886127258918,0
002269,2011,1922979093.0,8882488965.0,4756545737.0,107064553.0,1206007412.0,1.0,C18,P0306,17.3229731,0.5354969486303212,0.1357735896720024,22.90734764352825,0.2164910196429385,0.0344456164180158,0.0120534405865147,0
002269,2012,2081082545.0,7006340154.0,2874458630.0,131401566.0,849582393.0,1.0,C18,P0306,14.3916404,0.4102653549241309,0.1212590845328803,22.67008131235584,0.2970284769590991,-0.18956187963231913,0.0187546655046403,0
002269,2013,1949157900.0,6707304038.0,2933332759.0,130444677.0,405476364.0,1.0,C18,P0306,13.5889076,0.437334097631672,0.0604529572094522,22.62646292448133,0.290602288036611,-0.0426807876048205,0.0194481532760361,0
002269,2014,1864534886.0,6986742728.0,3350210936.0,114720191.0,145640513.0,1.0,C18,P0306,11.0119364,0.4795097037956941,0.0208452663379649,22.667280294313105,0.2668675459492316,0.0416618492939711,0.0164196959106921,0
002269,2015,1808018883.0,6954969174.0,3850774883.0,112825903.0,-431921501.0,1.0,C18,P0306,13.3431019,0.5536724587357603,-0.0621025758984909,22.66272223010495,0.2599607327892953,-0.0045476919985424,0.0162223440790767,0
002269,2016,1453976450.0,6187199710.0,3045250796.0,108203976.0,36158623.0,1.0,C18,P0306,11.3331207,0.4921856314219409,0.0058441014828661,22.545748431946347,0.2349974977613903,-0.1103914977610798,0.0174883600128692,0
002269,2017,1424671241.0,6615617344.0,3778278181.0,87280999.0,-304799756.0,1.0,C18,P0306,8.1739625,0.5711149821001497,-0.0460727608854881,22.61269895502656,0.2153497046337026,0.0692425740367769,0.0131931752490429,0
002269,2018,1211586636.0,7208952308.0,4331257069.0,87474657.0,40361571.0,1.0,C18,P0306,8.9443284,0.6008164409956588,0.00559881232051,22.698589466727604,0.1680669512344345,0.0896870137959418,0.0121341705788407,0
002269,2019,1105730715.0,6377798596.0,4337978504.0,74537267.0,-825472850.0,1.0,C18,P0306,8.7447711,0.6801686253812835,-0.1294291184606733,22.57608882711157,0.1733718458424647,-0.1152946609284185,0.0116869897783771,0
002269,2020,1066423082.0,5298525219.0,4118267652.0,66346841.98,-859366961.4,1.0,C18,P0306,10.0834733,0.7772479098961895,-0.1621898407350017,22.390694358216795,0.2012679071859297,-0.169223496282384,0.0125217563827169,0
002269,2021,825926516.1,5103217560.0,4391555964.0,58408558.33,-468465808.4,1.0,C18,P0306,8.9676257,0.8592764488546941,-0.0917981259650627,22.35313707186431,0.1618442691085269,-0.036860758593664,0.0114454376367994,0
002269,2022,667349232.4,3785875924.0,3538816589.0,37839364.02,-822815822.4,1.0,C18,P0306,11.8100353,0.8854064801480107,-0.1960172702614509,22.054543116877447,0.1762734029843498,-0.2581394229251711,0.0099948769530778,0
002269,2023,84241474.89,2717252026.0,2266205458.0,29289359.46,31745830.83,1.0,C18,P0306,9.6982498,0.8340063550660133,0.0116830645542777,21.722886922014062,0.0310024517725762,-0.28027387154017336,0.0107790367546863,0
002269,2024,142535315.5,1898412951.0,1618184973.0,15662175.86,-195378136.2,1.0,C18,P0306,7.2743696,0.8523882920982032,-0.1029165630676315,21.36428408512324,0.0750813016867161,-0.24847124292991904,0.0082501417048118,0
002270,2010,181493170.8,818220498.3,269618924.8,15157341.22,25609403.65,1.0,C38,P0306,19.7330678,0.3295186631967565,0.031298902561361,20.5226424160668,0.2218145000975711,0.0884873923171712,0.0185247634977272,0
002270,2011,276702987.3,805789485.2,244926293.6,16686315.71,26811618.08,1.0,C38,P0306,17.3229731,0.3039581653751765,0.0332737254238869,20.507333081740875,0.3433936436032312,-0.0151927422080326,0.0207080335701556,0
002270,2012,290223607.3,826599323.1,253913336.7,22205507.02,19057529.79,1.0,C38,P0306,14.3916404,0.3071782538458263,0.0230553416358102,20.532830641144887,0.351105546773947,0.0258254026420249,0.0268636888507512,0
002270,2013,302841326.1,811855542.4,230114876.6,23518368.98,18552444.42,1.0,C38,P0306,13.5889076,0.2834431306827523,0.0228519033880774,20.51483297885098,0.3730236603481738,-0.0178366716351839,0.0289686622209601,0
002270,2014,286477518.3,767509384.2,176851185.9,23727936.76,18375032.52,1.0,C38,P0306,11.0119364,0.2304221805500629,0.0239411177221668,20.458661264321563,0.3732560463721298,-0.0546232129781416,0.0309155005117395,0
002270,2015,373920889.3,2032518848.0,352929438.2,11535642.24,203145778.1,1.0,C38,P0306,13.3431019,0.1736414097941983,0.0999477954656585,21.432541672651976,0.1839692112414792,1.6482006472384183,0.0056755401069717,0
002270,2016,352759815.8,2275067609.0,396685638.6,35731552.28,234214061.1,1.0,C38,P0306,11.3331207,0.1743621319343394,0.1029481762095624,21.545275607149502,0.1550546517406815,0.1193340771420979,0.0157057100802844,0
002270,2017,328813737.0,3172751785.0,991869191.1,35225312.65,305216436.5,1.0,C38,P0306,8.1739625,0.3126211119915894,0.0961992797365962,21.87786511925781,0.1036367668452828,0.394574724921944,0.0111024482963138,0
002270,2018,343950769.5,4049699539.0,1701769134.0,35926590.37,171242829.7,1.0,C38,P0306,8.9443284,0.4202210849499765,0.0422853172317779,22.121908527411566,0.0849324168836813,0.2763997354429035,0.0088714212064412,0
002270,2019,521994765.8,3842266393.0,1432870746.0,44312003.87,157535414.4,1.0,C38,P0306,8.7447711,0.372923321665167,0.0410006486502353,22.0693282359531,0.1358559538586371,-0.0512218607830895,0.0115327776207109,0
002270,2020,667188746.1,4063733947.0,1447778779.0,46644721.6,293438374.6,1.0,C38,P0306,10.0834733,0.3562681016725527,0.072209051681798,22.125368079282367,0.1641812074317866,0.0576398227888307,0.0114782911992638,0
002270,2021,815766005.4,4097102647.0,1247266548.0,63847438.96,421012445.6,1.0,C38,P0306,8.9676257,0.3044264826787484,0.1027585788967908,22.133545889383285,0.199108022347774,0.008211339727256,0.0155835585439263,0
002270,2022,774182811.3,4450143074.0,1111480085.0,67665227.91,363852010.6,1.0,C38,P0306,11.8100353,0.249762775379927,0.0817618680005612,22.21620208406839,0.1739680721330444,0.0861683139080015,0.0152051803245011,0
002270,2023,865146453.4,4518148179.0,1155437605.0,69887729.26,550658037.7,1.0,C38,P0306,9.6982498,0.2557325610457806,0.1218769318499591,22.23136805193116,0.191482532029634,0.0152815547431093,0.0154682242571929,0
002270,2024,861135151.4,4457694231.0,1276350862.0,72332458.77,619781051.7,1.0,C38,P0306,7.2743696,0.2863253502503411,0.1390362415146998,22.21789748072869,0.1931795019522504,-0.0133802490765985,0.0162264289611837,0
002270,2025,1016394281.0,5208442684.0,2036070255.0,75832247.28,719626911.4,1.0,C38,P0306,8.5342965,0.3909172815234535,0.1381654661595197,22.37354673900837,0.1951436048480091,0.1684163188625846,0.0145594857965801,0
002271,2010,207043752.6,2197612472.0,1165028239.0,21638392.0,107129882.0,1.0,C30,P0306,19.7330678,0.5301336126563446,0.0487483045190872,21.51063736801136,0.0942130403963233,1.1727646464201882,0.0098463183457943,0
002271,2011,314709699.8,2326358834.0,1227957627.0,27792302.92,104159073.6,1.0,C30,P0306,17.3229731,0.5278453216473998,0.0447734339508175,21.567570149995607,0.1352799470143994,0.058584652044148,0.0119466964914493,0
002271,2012,450162350.2,2811357044.0,1554011699.0,36964314.02,191296137.7,1.0,C30,P0306,14.3916404,0.5527621268584767,0.0680440565556283,21.756933137524893,0.1601227959147831,0.2084795358788574,0.013148210434135,0
002271,2013,710684612.1,3520051367.0,1819412132.0,50210052.47,370170837.9,1.0,C30,P0306,13.5889076,0.5168709039466696,0.1051606352595592,21.981741419347667,0.2018960912793975,0.2520826461770467,0.0142640112984464,0
002271,2014,902689727.7,5141218866.0,1679053088.0,79608947.68,582572942.1,1.0,C30,P0306,11.0119364,0.3265865802959574,0.1133141687378224,22.360556021764825,0.1755789339507959,0.4605522277879872,0.015484450235424,0
002271,2015,1313654308.0,6084059680.0,2015631748.0,96507670.39,728814633.9,1.0,C30,P0306,13.3431019,0.3312971689981844,0.1197908423376938,22.52893802063131,0.2159173934993353,0.1833885774121019,0.0158623806251026,0
002271,2016,1596891347.0,8856548542.0,3870042365.0,143850528.7,1026322705.0,1.0,C30,P0306,11.3331207,0.4369695877177523,0.1158829198680408,22.904422970588104,0.1803062829077417,0.4556971837593809,0.0162422785826582,0
002271,2017,1911105157.0,13316861455.0,6422235646.0,177528853.3,1242134670.0,1.0,C30,P0306,8.1739625,0.4822634573245247,0.0932753317436987,23.31229684779287,0.1435101779392958,0.5036175087674465,0.0133311331577565,0
002271,2018,3031856080.0,19651708389.0,11563209280.0,264607552.0,1510934634.0,1.0,C30,P0306,8.9443284,0.5884073308594626,0.0768856632762646,23.70143011239857,0.1542795170773587,0.4757011969679608,0.0134648625331787,0
002271,2019,4349008635.0,22415660189.0,12455791158.0,354804716.0,2075261310.0,1.0,C30,P0306,8.7447711,0.5556736251789011,0.0925808694681403,23.833025667120307,0.1940165312255305,0.1406468967118968,0.0158284303477313,0
002271,2020,4755145766.0,27846648781.0,13015673272.0,473441638.2,3386809706.0,1.0,C30,P0306,10.0834733,0.467405373420758,0.1216236011965234,24.049978465056007,0.1707618680939616,0.242285462315544,0.0170017455932806,0
002271,2021,5609589823.0,49733226928.0,23049565803.0,500048539.5,4213312412.0,1.0,C30,P0306,8.9676257,0.4634641109528126,0.0847182592454681,24.629939096528247,0.1127936023761566,0.7859681184305881,0.0100546168102852,0
002271,2022,8563291329.0,50555779624.0,23367294475.0,757477712.3,2117843198.0,1.0,C30,P0306,11.8100353,0.4622081718211107,0.0418912182494483,24.6463431106744,0.1693830338032173,0.0165392987105145,0.0149830092213711,0
002271,2023,10452504003.0,51173993595.0,22467185473.0,865542892.5,2286976024.0,1.0,C30,P0306,9.6982498,0.4390352187638366,0.04469020030173,24.658497302350217,0.204254217204992,0.0122283540200123,0.0169137257363585,0
002271,2024,10879584561.0,44715448812.0,19401434047.0,1000481129.0,75511132.97,1.0,C30,P0306,7.2743696,0.4338865998767156,0.0016887034565497,24.52358488986292,0.2433070638906416,-0.1262075583569666,0.0223743953282541,0
